class_num,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,item_seq,leng_long,leng_short,thick,id,dl_idx,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,print_front,print_back,color_class1,color_class2,line_front,line_back,img_regist_ts,form_code_name,mark_code_front_anal,mark_code_back_anal,mark_code_front_img,mark_code_back_img,mark_code_front,mark_code_back,change_date
948,K-001330_0_0_0_0_60_000_200.png,976,1280,K-001330_0_0_0_0_60_000_200.png,K-001330,정상알약,검은색 배경,앞면,전구색,60,0,200,198400830,10.1,10.1,5.1,1,1329,K-001330,크로낙정(클로닉신리시네이트),Clonak Tab.,http://connectdi.com/design/img/drug/1NW8BJ049vr.jpg,클로닉신리시네이트,Clonixin Lysinate,"정제, 저작정",영일제약(주),Youngilpharm,알파제약(주),Al Pha,19840210,[01140]해열.진통.소염제,일반의약품,"649402410,A16601191",연한 청색의 원형 필름코팅정,원형,YI,12,청록,,,,20210305,필름코팅정,,,,,,,20200818
895,K-001352_0_0_0_0_60_000_200.png,976,1280,K-001352_0_0_0_0_60_000_200.png,K-001352,정상알약,검은색 배경,앞면,전구색,60,0,200,198401132,9.35,9.35,3.7,1,1351,K-001352,트라우밀정 15mg/병,Traumeel Tab.,http://connectdi.com/design/img/drug/151369816808400056.jpg,아르니카틴크D2|카렌두라틴크 D2|하마메리스틴크D2|밀레포리움틴크D3|벨라돈나틴크D4|아코니툼틴크D3|카모밀라틴크D3|심피툼틴크D8|벨리스페렌니스틴크D2|에키나세아안구스티폴틴크D2|에키나세아플푸르틴크D2|히페리쿰틴크D2|헤파설프리스D3,Aconitum Tinc. D3| Arnica Tinc. D2| Belladonna Tinc. D4| Bellis Perennis Tinc. D2| Calendula Tinc. D2| Chamomilla Tinc. D3| Echinacea Angustifol Tinc. D2| Echinacea Purpurea Tinc. D2| Hamamelis Tinc. D2| Hepar Sulfuris D3| Hypericum Tinc. D2| Mercur Solub Hahnem D6| Millefolium Tinc. D3| Symphytum Tinc. D8,"정제, 저작정",(주)새한제약,Saehan Pharm.,,,19840223,[04900]기타의 조직세포의 기능용의약품,일반의약품,651300320,백색원형정제,원형,SHP TM,,하양,,,,20051122,나정,,,,,,,20200106
324,K-001438_0_0_0_0_60_000_200.png,976,1280,K-001438_0_0_0_0_60_000_200.png,K-001438,정상알약,검은색 배경,앞면,전구색,60,0,200,198500515,11,11,4.5,1,1437,K-001438,소말겐정(탈니플루메이트),Somalgen Tab. Kunwha,http://connectdi.com/design/img/drug/1MoqTSVEHHs.jpg,탈니플루메이트,Talniflumate,"정제, 저작정",알보젠코리아(주),Alvogen Korea,,,19850319,[01140]해열.진통.소염제,전문의약품,"652600250,A07204911",황색의 필름 코팅된 원형정제.,원형,SMG,KW,주황,,,,20041222,필름코팅정,,,,,,,20180609
596,K-001451_0_0_0_0_60_000_200.png,976,1280,K-001451_0_0_0_0_60_000_200.png,K-001451,정상알약,검은색 배경,앞면,전구색,60,0,200,198500618,7.4,7.4,3.3,1,1450,K-001451,명인할로페리돌정 1.5mg,Haloperidol Tab. 1.5mg Myungin,http://connectdi.com/design/img/drug/147427468292700071.jpg,할로페리돌,Haloperidol,"정제, 저작정",명인제약(주),Myung In Pharm,,,19850417,[01170]정신신경용제,전문의약품,"651900970,A09200321",백색의 원형정제,원형,HLP,분할선,하양,,,-,20041222,나정,,,,,,,20210304
525,K-001460_0_0_0_0_60_000_200.png,976,1280,K-001460_0_0_0_0_60_000_200.png,K-001460,정상알약,검은색 배경,앞면,전구색,60,0,200,198500629,7.5,7.5,2,1,1459,K-001460,명인벤즈트로핀메실산염정 2mg,Myungin Benztropine Mesylate Tab. 2mg,http://connectdi.com/design/img/drug/154151882208400086.jpg,벤즈트로핀메실산염,Benztropine Mesylate,"정제, 저작정",명인제약(주),Myung In Pharm,,,19850417,[01190]기타의 중추신경용약,전문의약품,"651900610,A09200311",흰색의 원형정제,원형,B분할선2,마크,하양,,-,,20051102,나정,,"꽃잎,마름모",,http://connectdi.com/design/img/drug/147938640332900082.jpg,,,20171122
543,K-001464_0_0_0_0_60_000_200.png,976,1280,K-001464_0_0_0_0_60_000_200.png,K-001464,정상알약,검은색 배경,앞면,전구색,60,0,200,198500636,7,7,2.5,1,1463,K-001464,명인클로르프로마진염산염정 50mg,Chlorpromazine HCl Tab. 50mg Myungin,http://connectdi.com/design/img/drug/151369812688200055.jpg,클로르프로마진염산염,Chlorpromazine Hydrochloride,"정제, 저작정",명인제약(주),Myung In Pharm,,,19850417,[01170]정신신경용제,전문의약품,"651900780,A09200281",주황색의 원형 당의정,원형,명인CP50,,주황,,,,20051202,당의정,,,,,,,20210104
843,K-001527_0_0_0_0_60_000_200.png,976,1280,K-001527_0_0_0_0_60_000_200.png,K-001527,정상알약,검은색 배경,앞면,전구색,60,0,200,198500893,19.1,6.63,6.91,1,1526,K-001527,에세푸릴캡슐(니푸록사지드),Ercefuryl Cap.,http://connectdi.com/design/img/drug/154600751326600106.jpg,니푸록사지드,Nifuroxazide,경질캡슐제,부광약품(주),Bukwang Pharm,,,19850830,[02390]기타의 소화기관용약,일반의약품,"642201570,A13101701",불투명한 황색의 캅셀내에 밝은 황색의 분말이 들어있다.,장방형,ECF 200,,노랑,노랑,,,20041126,"경질캡슐제, 산제",,,,,,,20210212
339,K-001615_0_0_0_0_60_000_200.png,976,1280,K-001615_0_0_0_0_60_000_200.png,K-001615,정상알약,검은색 배경,앞면,전구색,60,0,200,198600058,9,9,4.3,1,1614,K-001615,헤르벤서방정 90mg,Herben SR Tab. 90mg,http://connectdi.com/design/img/drug/147427297681200070.jpg,딜티아젬염산염,Diltiazem Hydrochloride,서방형정제,에이치케이이노엔(주),Hk Inno.N,,,19860512,[02170]혈관확장제,전문의약품,"640003910,A11602320",흰색-유백색의 원형서방정이다.,원형,H90,,하양,,,,20041222,서방정,,,,,,,20200327
342,K-001676_0_0_0_0_60_000_200.png,976,1280,K-001676_0_0_0_0_60_000_200.png,K-001676,정상알약,검은색 배경,앞면,전구색,60,0,200,198600470,9.6,9.6,5.6,1,1675,K-001676,칸택스정(말로틸레이트),Kantecs Tab.,http://connectdi.com/design/img/drug/151335249722200017.jpg,말로틸레이트,Malotilate,"정제, 저작정",(주)일화,Ilhwa,,,19861105,[03910]간장질환용제,전문의약품,"640901090,A06501151",황색의 원형 필름코팅정제,원형,IHP MT,,하양,,,,20050608,필름코팅정,,,,,,,20111205
576,K-001715_0_0_0_0_60_000_200.png,976,1280,K-001715_0_0_0_0_60_000_200.png,K-001715,정상알약,검은색 배경,앞면,전구색,60,0,200,198600903,9.1,9.1,3.9,1,1714,K-001715,부광켈론정(베탁솔롤염산염),Kerlone Tab. 20mg Bukwang,http://connectdi.com/design/img/drug/1NXA-1cMBZ-.jpg,베탁솔롤염산염,Betaxolol Hydrochloride,"정제, 저작정",부광약품(주),Bukwang Pharm,,,19860719,[02140]혈압강하제,전문의약품,"642201020,A13101751",흰색 원형의 필름코팅정,원형,KE20,분할선,하양,,,-,20041222,필름코팅정,,,,,,,20180921
809,K-001728_0_0_0_0_60_000_200.png,976,1280,K-001728_0_0_0_0_60_000_200.png,K-001728,정상알약,검은색 배경,앞면,전구색,60,0,200,198601047,9.7,9.7,4.1,1,1727,K-001728,디크로닉정(클로닉신리시네이트),Diclonic Tab. 125mg,http://connectdi.com/design/img/drug/1NXVKYFvlJJ.jpg,클로닉신리시네이트,Clonixin Lysinate,"정제, 저작정",대화제약(주),Dhpharm,,,19861117,[01140]해열.진통.소염제,일반의약품,"645600710,A15600691",하늘색의 원형 제피정,원형,마크,DC125,파랑,,,,20041222,필름코팅정,"dHP,d-P,d P,dP",,http://connectdi.com/design/img/drug/147938640332900184.jpg,,,,20180814
424,K-001732_0_0_0_0_60_000_200.png,976,1280,K-001732_0_0_0_0_60_000_200.png,K-001732,정상알약,검은색 배경,앞면,전구색,60,0,200,198601052,8.1,8.1,2.7,1,1731,K-001732,대화와르파린나트륨정,Warfarin Tab. 2mg Daewha,http://connectdi.com/design/img/drug/1NOwp2F69ZQ.jpg,와르파린나트륨,Warfarin Sodium,"정제, 저작정",대화제약(주),Dhpharm,,,19860507,[03330]혈액응고저지제,전문의약품,"645600390,A15600541",백색의 원형정제  ,원형,W분할선2,마크,하양,,-,,20081030,나정,,"대,CH,LH,H7",,http://connectdi.com/design/img/drug/147938657883200156.jpg,,,20171130
814,K-001743_0_0_0_0_60_000_200.png,976,1280,K-001743_0_0_0_0_60_000_200.png,K-001743,정상알약,검은색 배경,앞면,전구색,60,0,200,198601210,8,8,3.4,1,1742,K-001743,신일트리메부틴말레산염정(수출용),Trimebutine Maleate Tab. Sinil,http://connectdi.com/design/img/drug/1Md3jIh4_ys.jpg,트리메부틴말레산염,Trimebutine,"정제, 저작정",신일제약(주),Sinil Pharmaceutical,,,19860526,[02390]기타의 소화기관용약,일반의약품,"653801090,A20702261",흰색의원형정제,원형,M036,M036,하양,,,,20041222,나정,,,,,,,20210121
969,K-001862_0_0_0_0_60_000_200.png,976,1280,K-001862_0_0_0_0_60_000_200.png,K-001862,정상알약,검은색 배경,앞면,전구색,60,0,200,198700405,13.3,7.4,5.9,1,1861,K-001862,베아제정(수출용),Bearse Tab.,http://connectdi.com/design/img/drug/148647963523800116.jpg,디아스타제·프로테아제·셀룰라제|리파제|판프로신|판셀라제|판크레아틴장용과립|우르소데옥시콜산|시메티콘,Biodiastase2000| Lipase 100| Pancellase SS| Pancreatin Enteric Gr.| Panprosin SS| Simethicone| Ursodeoxycholic Acid　,,(주)대웅제약,Daewoong Pharmaceutical,,,19870715,[02330]건위소화제,일반의약품,"641601460,A04302671",연녹색의 장방형 필름코팅정제이다.,장방형,BEARSE,,연두,,,,20070322,필름코팅정,,,,,,,20160323
672,K-001866_0_0_0_0_60_000_200.png,976,1280,K-001866_0_0_0_0_60_000_200.png,K-001866,정상알약,검은색 배경,앞면,전구색,60,0,200,198700430,12.1,12.1,6,1,1865,K-001866,알마겔정(알마게이트)(수출명:유한가스트라겔정),Almagel Tab.,http://connectdi.com/design/img/drug/148609556259100119.jpg,알마게이트,Almagate,"정제, 저작정",(주)유한양행,Yuhan,,,19870515,[02340]제산제,일반의약품,"642101080,A04503981",백색의 원형 정제,원형,YH,AMG,하양,,,,20041222,나정,,,,,,,20191123
293,K-001901_0_0_0_0_60_000_200.png,976,1280,K-001901_0_0_0_0_60_000_200.png,K-001901,정상알약,검은색 배경,앞면,전구색,60,0,200,198700707,10.3,6,3.2,1,1900,K-001901,보령부스파정 10mg,Buspar Tab. 10mg Boryung,http://connectdi.com/design/img/drug/147427474274100147.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,19870625,[01170]정신신경용제,전문의약품,"641901270,A09302451",양면 볼록한 장방형의 흰색정제이다,장방형,분할선10,,하양,,-,,20050106,나정,,,,,,,20160825
421,K-001906_0_0_0_0_60_000_200.png,976,1280,K-001906_0_0_0_0_60_000_200.png,K-001906,정상알약,검은색 배경,앞면,전구색,60,0,200,198700733,8,8,3.28,1,1905,K-001906,카디아젬정 30mg,Cardiazem Tab. 30mg,http://connectdi.com/design/img/drug/154151885634000078.jpg,딜티아젬염산염,Diltiazem Hydrochloride,"정제, 저작정",환인제약(주),Whan In Pharm,,,19870713,[02170]혈관확장제,전문의약품,"657200690,A09701931",백색의 원형정제,원형,30,마크,하양,,,,20051012,나정,,왕관,,http://connectdi.com/design/img/drug/147938640332900058.jpg,,,20200225
243,K-002005_0_0_0_0_60_000_200.png,976,1280,K-002005_0_0_0_0_60_000_200.png,K-002005,정상알약,검은색 배경,앞면,전구색,60,0,200,198701132,10.1,10.1,4.2,1,2004,K-002005,피케이멜즈정(아만타딘황산염),P.K-Merz Tab.,http://connectdi.com/design/img/drug/1NOwp2F6Gr0.jpg,아만타딘황산염,Amantadine Sulfate,"정제, 저작정",한화제약(주),Hanwha Pharma,,,19870114,[01190]기타의 중추신경용약,전문의약품,"651600780,A15301011",흰색의 필름코팅 원형정제,원형,P분할선M,☆HANWHA,하양,,-,,20111216,필름코팅정,,,,,,,20190620
917,K-002031_0_0_0_0_60_000_200.png,976,1280,K-002031_0_0_0_0_60_000_200.png,K-002031,정상알약,검은색 배경,앞면,전구색,60,0,200,198701478,10,5,3.5,1,2030,K-002031,자비론정(독실아민석시네이트),Zaviron Tab.,http://connectdi.com/design/img/drug/154597923621100091.jpg,독시라민숙신산염,Doxylamine Succinate,"정제, 저작정",(주)씨엠지제약,Cmg Pharm,,,19870209,[01120]최면진정제,일반의약품,"648601420,A23401191",연청색의 타원형정제,타원형,S분할선J,S분할선J,파랑,,-,-,20041222,나정,,,,,,,20130702
750,K-002049_0_0_0_0_60_000_200.png,976,1280,K-002049_0_0_0_0_60_000_200.png,K-002049,정상알약,검은색 배경,앞면,전구색,60,0,200,198701672,17.6,6.07,6.35,1,2048,K-002049,크라운소브레롤캅셀,Sobrerol Cap. Crown,http://connectdi.com/design/img/drug/1MoApPycZXY.jpg,소브레롤,Sobrerol,경질캡슐제,지엘파마(주),Glpharma,,,19870804,[02220]진해거담제,일반의약품,"649700660,A31000771","백색 내지 미황색의 내용물이 든 상:녹색,하:백색의 경질캡슐제",장방형,Crw Sob-100,,초록,하양,,,20041217,"경질캡슐제, 과립제",,,,,,,20190325
650,K-002074_0_0_0_0_60_000_200.png,976,1280,K-002074_0_0_0_0_60_000_200.png,K-002074,정상알약,검은색 배경,앞면,전구색,60,0,200,198701888,19,9,6.9,1,2073,K-002074,젠텔정400mg/PTP,Zentel Tab. 400mg,http://connectdi.com/design/img/drug/151637641940500072.jpg,알벤다졸,Albendazole,"정제, 저작정",(주)유한양행,Yuhan,,,19871228,[06420]구충제,일반의약품,642105010,연한오렌지색의 타원형제피정,타원형,SK&F----,분할선,주황,,,-,20041222,추어블정(저작정),,,,,,,20200402
256,K-002159_0_0_0_0_60_000_200.png,976,1280,K-002159_0_0_0_0_60_000_200.png,K-002159,정상알약,검은색 배경,앞면,전구색,60,0,200,198800153,7.9,7.9,2.8,1,2158,K-002159,에나프린정 10mg,Enaprin Tab. 10mg,http://connectdi.com/design/img/drug/147427304865900046.jpg,에날라프릴말레산염,Enalapril Maleate,"정제, 저작정",(주)종근당,Chong Kun Dang Pharmaceutical,,,19881229,[02140]혈압강하제,전문의약품,"643301900,A01204961",엷은 적갈색의 원형정제,원형,10,분할선,분홍,,,-,20050121,나정,,,,,,,20180216
622,K-002160_0_0_0_0_60_000_200.png,976,1280,K-002160_0_0_0_0_60_000_200.png,K-002160,정상알약,검은색 배경,앞면,전구색,60,0,200,198800154,12.5,12.5,4.3,1,2159,K-002160,젤콤정 500mg/PTP,Zelcom Tab.,http://connectdi.com/design/img/drug/150885309980600004.jpg,플루벤다졸,Flubendazol,"정제, 저작정",(주)종근당,Chong Kun Dang Pharmaceutical,,,19880629,[06420]구충제,일반의약품,643302520,이 약은 엷은 미황색의 원형정제이다.,원형,△▽△ZELCOM▽△▽,ZELCOM분할선CKD,분홍,,,-,20041222,나정,,,,,,,20200109
644,K-002169_0_0_0_0_60_000_200.png,976,1280,K-002169_0_0_0_0_60_000_200.png,K-002169,정상알약,검은색 배경,앞면,전구색,60,0,200,198800190,15.63,10.93,7.32,1,2168,K-002169,베스타제포르테정 15mg/PTP,Bestase Forte Tab.,http://connectdi.com/design/img/drug/147427311457100197.jpg,비오디아스타제1000|리파제AP6|뉴라제,Biodiastase1000| Lipase AP6| Newlase,"정제, 저작정",동아제약(주),Dong-A Pharm,,,19881112,[02330]건위소화제,일반의약품,626500140,백색의 장방형 당의정,장방형,BSF,,하양,,,,20071213,당의정,,,,,,,19950325
888,K-002186_0_0_0_0_60_000_200.png,976,1280,K-002186_0_0_0_0_60_000_200.png,K-002186,정상알약,검은색 배경,앞면,전구색,60,0,200,198800316,9.6,9.6,4.1,1,2185,K-002186,타라부틴정 200mg,Tarabutine Tab. 200mg,http://connectdi.com/design/img/drug/147427343933600024.jpg,트리메부틴말레산염,Trimebutine,"정제, 저작정",국제약품(주),Kukje Pharm,,,19880518,[02390]기타의 소화기관용약,일반의약품,"643702240,A03003341",백색의 원형정제,원형,TB2KJ,,하양,,,,20060127,나정,,,,,,,20200930
388,K-002208_0_0_0_0_60_000_200.png,976,1280,K-002208_0_0_0_0_60_000_200.png,K-002208,정상알약,검은색 배경,앞면,전구색,60,0,200,198800426,21.4,7.33,7.64,1,2207,K-002208,케파신캡슐 500mg,Kefacin Cap. 500mg,http://connectdi.com/design/img/drug/151317997027200007.jpg,세팔렉신수화물,Cephalexin,경질캡슐제,(주)유한양행,Yuhan,,,19880308,"[06180]주로 그람양성, 음성균에 작용하는 것",전문의약품,"642102260,A04502311","백색-엷은 황백색의 결정성 분말 또는 분말이 충진된 상부 등적색, 하부 살색의 경질캡슐제",장방형,YH KFC　 500,,빨강,노랑,,,20041126,"경질캡슐제, 산제",,,,,,,20170916
972,K-002240_0_0_0_0_60_000_200.png,976,1280,K-002240_0_0_0_0_60_000_200.png,K-002240,정상알약,검은색 배경,앞면,전구색,60,0,200,198800776,11.7,11.7,5.8,1,2239,K-002240,이부펜정 400mg,Ibufen Tab. 400mg,http://connectdi.com/design/img/drug/1N4m05Ypr2l.jpg,이부프로펜,Ibuprofen,"정제, 저작정",태극제약(주),Tai Guk Pharm,,,19881116,[01140]해열.진통.소염제,일반의약품,"644,801,570,699,800,000",주황색 원형 필름코팅정,원형,TGIBS,,주황,,,,20200326,필름코팅정,,,,,,,20190522
863,K-002256_0_0_0_0_60_000_200.png,976,1280,K-002256_0_0_0_0_60_000_200.png,K-002256,정상알약,검은색 배경,앞면,전구색,60,0,200,198800901,9.5,9.5,4.2,1,2255,K-002256,크록신정 250mg,Cloxin Tab. 250mg,http://connectdi.com/design/img/drug/154176795981900051.jpg,클로닉신리시네이트,Clonixin Lysinate,"정제, 저작정",진양제약(주),Jinyang Pharm,,,19880727,[01140]해열.진통.소염제,일반의약품,"650301440,A10701091",노란색의 원형 필름코팅정,원형,JYC,분할선,노랑,,,-,20051222,필름코팅정,,,,,,,20180822
957,K-002257_0_0_0_0_60_000_200.png,976,1280,K-002257_0_0_0_0_60_000_200.png,K-002257,정상알약,검은색 배경,앞면,전구색,60,0,200,198800902,8.5,8.5,4,1,2256,K-002257,트리마정 200mg,Trima Tab. 200mg,http://connectdi.com/design/img/drug/154065480340000011.jpg,트리메부틴말레산염,Trimebutine,"정제, 저작정",진양제약(주),Jinyang Pharm,,,19880729,[02390]기타의 소화기관용약,일반의약품,"650301520,A10701101",연한 노란색의 원형정제,원형,Jy,분할선,노랑,,,-,20060306,나정,,,,,,,20200930
127,K-002265_0_0_0_0_60_000_200.png,976,1280,K-002265_0_0_0_0_60_000_200.png,K-002265,정상알약,검은색 배경,앞면,전구색,60,0,200,198801052,11.1,11.1,3.8,1,2264,K-002265,사이톱신정(시프로플록사신염산염),Citopcin Tab. 250mg,http://connectdi.com/design/img/drug/1NQDCuOtru-.jpg,시프로플록사신염산염,Ciprofloxacin Hydrochloride,"정제, 저작정",에이치케이이노엔(주),Hk Inno.N,,,19880628,[06290]기타의 화학요법제,전문의약품,"640000660,A11600991",흰색의 원형 필름코팅정제,원형,C분할선2,INO,하양,,-,,20201214,필름코팅정,,,,,,,20200521
711,K-002275_0_0_0_0_60_000_200.png,976,1280,K-002275_0_0_0_0_60_000_200.png,K-002275,정상알약,검은색 배경,앞면,전구색,60,0,200,198801103,19.3,6.7,7,1,2274,K-002275,오스테민캡슐(결정글루코사민황산염),Ostemin Cap.,http://connectdi.com/design/img/drug/151317992996500148.jpg,결정글루코사민황산염,Crystallized Glucosamine Sulfate　,경질캡슐제,삼진제약(주),Samjinpharm,,,19880227,[01140]해열.진통.소염제,일반의약품,"647801830,A12701421","백색내지 담황갈색의 가루 또는 과립상이든 상부 적색, 하부 미황색의 캅셀",장방형,SAMJIN OSTEMIN,,빨강,노랑,,,20041126,"경질캡슐제, 산제",,,,,,,20130501
752,K-002495_0_0_0_0_60_000_200.png,976,1280,K-002495_0_0_0_0_60_000_200.png,K-002495,정상알약,검은색 배경,앞면,전구색,60,0,200,198801657,15.1,8.2,5.7,1,2494,K-002495,대화이부프로펜정 400mg,Ibuprofen Tab. 400mg Daewha,http://connectdi.com/design/img/drug/154298766464500113.jpg,이부프로펜,Ibuprofen,"정제, 저작정",대화제약(주),Dhpharm,,,19880206,[01140]해열.진통.소염제,일반의약품,"645600420,A15600821","내수용 및 수출용 ①, 수출용 ② - 주황색의 장방형 제피정수출용 ③ - 흰색의 장방형 제피정",장방형,마크,,주황,,,,20090302,필름코팅정,"dHP,dP,d-P,cHP",,http://connectdi.com/design/img/drug/147938657883200180.jpg,,,,20201007
